P_File,TF_File
NEON.D05.TREE.DP1.00006.001.000.060.030.SECPRE_30min.2020-07.basic.20200803T173904Z.csv,NEON.D05.TREE.DP1.00006.001.001.000.030.THRPRE_30min.2020-07.basic.20200803T173904Z.csv
NEON.D05.TREE.DP1.00006.001.000.060.030.SECPRE_30min.2020-08.basic.20200902T141743Z.csv,NEON.D05.TREE.DP1.00006.001.001.000.030.THRPRE_30min.2020-08.basic.20200902T141743Z.csv
NEON.D05.TREE.DP1.00006.001.000.060.030.SECPRE_30min.2020-09.basic.20201006T181918Z.csv,NEON.D05.TREE.DP1.00006.001.001.000.030.THRPRE_30min.2020-09.basic.20201006T181918Z.csv
NEON.D05.TREE.DP1.00006.001.000.060.030.SECPRE_30min.2020-10.basic.20210319T202819Z.csv,NEON.D05.TREE.DP1.00006.001.001.000.030.THRPRE_30min.2020-10.basic.20210319T202819Z.csv
NEON.D05.TREE.DP1.00006.001.000.060.030.SECPRE_30min.2020-11.basic.20210319T195718Z.csv,NEON.D05.TREE.DP1.00006.001.001.000.030.THRPRE_30min.2020-11.basic.20210319T195718Z.csv
NEON.D05.TREE.DP1.00006.001.000.060.030.SECPRE_30min.2020-12.basic.20210319T195603Z.csv,NEON.D05.TREE.DP1.00006.001.001.000.030.THRPRE_30min.2020-12.basic.20210319T195603Z.csv
NEON.D05.UNDE.DP1.00006.001.000.060.030.SECPRE_30min.2020-01.basic.20201016T010133Z.csv,NEON.D05.UNDE.DP1.00006.001.001.000.030.THRPRE_30min.2020-01.basic.20201016T010133Z.csv
NEON.D05.UNDE.DP1.00006.001.000.060.030.SECPRE_30min.2020-02.basic.20201016T005651Z.csv,NEON.D05.UNDE.DP1.00006.001.001.000.030.THRPRE_30min.2020-02.basic.20201016T005651Z.csv
NEON.D05.UNDE.DP1.00006.001.000.060.030.SECPRE_30min.2020-03.basic.20200703T201858Z.csv,NEON.D05.UNDE.DP1.00006.001.001.000.030.THRPRE_30min.2020-03.basic.20200703T201858Z.csv
NEON.D05.UNDE.DP1.00006.001.000.060.030.SECPRE_30min.2020-04.basic.20200703T215753Z.csv,NEON.D05.UNDE.DP1.00006.001.001.000.030.THRPRE_30min.2020-04.basic.20200703T215753Z.csv
NEON.D05.UNDE.DP1.00006.001.000.060.030.SECPRE_30min.2020-05.basic.20200704T032126Z.csv,NEON.D05.UNDE.DP1.00006.001.001.000.030.THRPRE_30min.2020-05.basic.20200704T032126Z.csv
NEON.D05.UNDE.DP1.00006.001.000.060.030.SECPRE_30min.2020-06.basic.20200728T150042Z.csv,NEON.D05.UNDE.DP1.00006.001.001.000.030.THRPRE_30min.2020-06.basic.20200728T150042Z.csv
NEON.D05.UNDE.DP1.00006.001.000.060.030.SECPRE_30min.2020-07.basic.20200803T181934Z.csv,NEON.D05.UNDE.DP1.00006.001.001.000.030.THRPRE_30min.2020-07.basic.20200803T181934Z.csv
NEON.D05.UNDE.DP1.00006.001.000.060.030.SECPRE_30min.2020-08.basic.20200902T150119Z.csv,NEON.D05.UNDE.DP1.00006.001.001.000.030.THRPRE_30min.2020-08.basic.20200902T150119Z.csv
NEON.D05.UNDE.DP1.00006.001.000.060.030.SECPRE_30min.2020-09.basic.20201006T181338Z.csv,NEON.D05.UNDE.DP1.00006.001.001.000.030.THRPRE_30min.2020-09.basic.20201006T181338Z.csv
NEON.D05.UNDE.DP1.00006.001.000.060.030.SECPRE_30min.2020-10.basic.20210319T203351Z.csv,NEON.D05.UNDE.DP1.00006.001.001.000.030.THRPRE_30min.2020-10.basic.20210319T203351Z.csv
NEON.D05.UNDE.DP1.00006.001.000.060.030.SECPRE_30min.2020-11.basic.20210319T203023Z.csv,NEON.D05.UNDE.DP1.00006.001.001.000.030.THRPRE_30min.2020-11.basic.20210319T203023Z.csv
NEON.D05.UNDE.DP1.00006.001.000.060.030.SECPRE_30min.2020-12.basic.20210319T202433Z.csv,NEON.D05.UNDE.DP1.00006.001.001.000.030.THRPRE_30min.2020-12.basic.20210319T202433Z.csv
NEON.D06.KONZ.DP1.00006.001.900.000.030.PRIPRE_30min.2020-01.basic.20201016T011458Z.csv,NEON.D06.KONZ.DP1.00006.001.001.000.030.THRPRE_30min.2020-01.basic.20201016T011458Z.csv
NEON.D06.KONZ.DP1.00006.001.900.000.030.PRIPRE_30min.2020-02.basic.20201016T010722Z.csv,NEON.D06.KONZ.DP1.00006.001.001.000.030.THRPRE_30min.2020-02.basic.20201016T010722Z.csv
NEON.D06.KONZ.DP1.00006.001.900.000.030.PRIPRE_30min.2020-03.basic.20200704T021424Z.csv,NEON.D06.KONZ.DP1.00006.001.001.000.030.THRPRE_30min.2020-03.basic.20200704T021424Z.csv
NEON.D06.KONZ.DP1.00006.001.900.000.030.PRIPRE_30min.2020-04.basic.20200703T222739Z.csv,NEON.D06.KONZ.DP1.00006.001.001.000.030.THRPRE_30min.2020-04.basic.20200703T222739Z.csv
NEON.D06.KONZ.DP1.00006.001.900.000.030.PRIPRE_30min.2020-05.basic.20200703T235402Z.csv,NEON.D06.KONZ.DP1.00006.001.001.000.030.THRPRE_30min.2020-05.basic.20200703T235402Z.csv
NEON.D06.KONZ.DP1.00006.001.900.000.030.PRIPRE_30min.2020-06.basic.20200728T150232Z.csv,NEON.D06.KONZ.DP1.00006.001.001.000.030.THRPRE_30min.2020-06.basic.20200728T150232Z.csv
NEON.D06.KONZ.DP1.00006.001.900.000.030.PRIPRE_30min.2020-07.basic.20200824T124829Z.csv,NEON.D06.KONZ.DP1.00006.001.001.000.030.THRPRE_30min.2020-07.basic.20200824T124829Z.csv
NEON.D06.KONZ.DP1.00006.001.900.000.030.PRIPRE_30min.2020-08.basic.20200902T145342Z.csv,NEON.D06.KONZ.DP1.00006.001.001.000.030.THRPRE_30min.2020-08.basic.20200902T145342Z.csv
NEON.D06.KONZ.DP1.00006.001.900.000.030.PRIPRE_30min.2020-09.basic.20201006T165941Z.csv,NEON.D06.KONZ.DP1.00006.001.001.000.030.THRPRE_30min.2020-09.basic.20201006T165941Z.csv
NEON.D06.KONZ.DP1.00006.001.900.000.030.PRIPRE_30min.2020-10.basic.20210312T202120Z.csv,NEON.D06.KONZ.DP1.00006.001.001.000.030.THRPRE_30min.2020-10.basic.20210312T202120Z.csv
NEON.D06.KONZ.DP1.00006.001.900.000.030.PRIPRE_30min.2020-11.basic.20210312T195006Z.csv,NEON.D06.KONZ.DP1.00006.001.001.000.030.THRPRE_30min.2020-11.basic.20210312T195006Z.csv
NEON.D06.KONZ.DP1.00006.001.900.000.030.PRIPRE_30min.2020-12.basic.20210312T194451Z.csv,NEON.D06.KONZ.DP1.00006.001.001.000.030.THRPRE_30min.2020-12.basic.20210312T194451Z.csv
NEON.D06.UKFS.DP1.00006.001.000.060.030.SECPRE_30min.2020-01.basic.20201016T005310Z.csv,NEON.D06.UKFS.DP1.00006.001.001.000.030.THRPRE_30min.2020-01.basic.20201016T005310Z.csv
NEON.D06.UKFS.DP1.00006.001.000.060.030.SECPRE_30min.2020-02.basic.20201016T010620Z.csv,NEON.D06.UKFS.DP1.00006.001.001.000.030.THRPRE_30min.2020-02.basic.20201016T010620Z.csv
NEON.D06.UKFS.DP1.00006.001.000.060.030.SECPRE_30min.2020-03.basic.20200704T050850Z.csv,NEON.D06.UKFS.DP1.00006.001.001.000.030.THRPRE_30min.2020-03.basic.20200704T050850Z.csv
NEON.D06.UKFS.DP1.00006.001.000.060.030.SECPRE_30min.2020-04.basic.20200704T010122Z.csv,NEON.D06.UKFS.DP1.00006.001.001.000.030.THRPRE_30min.2020-04.basic.20200704T010122Z.csv
NEON.D06.UKFS.DP1.00006.001.000.060.030.SECPRE_30min.2020-05.basic.20200704T003249Z.csv,NEON.D06.UKFS.DP1.00006.001.001.000.030.THRPRE_30min.2020-05.basic.20200704T003249Z.csv
NEON.D06.UKFS.DP1.00006.001.000.060.030.SECPRE_30min.2020-06.basic.20200728T150210Z.csv,NEON.D06.UKFS.DP1.00006.001.001.000.030.THRPRE_30min.2020-06.basic.20200728T150210Z.csv
NEON.D06.UKFS.DP1.00006.001.000.060.030.SECPRE_30min.2020-07.basic.20200803T183145Z.csv,NEON.D06.UKFS.DP1.00006.001.001.000.030.THRPRE_30min.2020-07.basic.20200803T183145Z.csv
NEON.D06.UKFS.DP1.00006.001.000.060.030.SECPRE_30min.2020-08.basic.20200902T145514Z.csv,NEON.D06.UKFS.DP1.00006.001.001.000.030.THRPRE_30min.2020-08.basic.20200902T145514Z.csv
NEON.D06.UKFS.DP1.00006.001.000.060.030.SECPRE_30min.2020-09.basic.20201006T183409Z.csv,NEON.D06.UKFS.DP1.00006.001.001.000.030.THRPRE_30min.2020-09.basic.20201006T183409Z.csv
NEON.D06.UKFS.DP1.00006.001.000.060.030.SECPRE_30min.2020-10.basic.20210319T201226Z.csv,NEON.D06.UKFS.DP1.00006.001.001.000.030.THRPRE_30min.2020-10.basic.20210319T201226Z.csv
NEON.D06.UKFS.DP1.00006.001.000.060.030.SECPRE_30min.2020-11.basic.20210319T201531Z.csv,NEON.D06.UKFS.DP1.00006.001.001.000.030.THRPRE_30min.2020-11.basic.20210319T201531Z.csv
NEON.D06.UKFS.DP1.00006.001.000.060.030.SECPRE_30min.2020-12.basic.20210319T201014Z.csv,NEON.D06.UKFS.DP1.00006.001.001.000.030.THRPRE_30min.2020-12.basic.20210319T201014Z.csv
NEON.D07.GRSM.DP1.00006.001.000.060.030.SECPRE_30min.2020-01.basic.20201016T010605Z.csv,NEON.D07.GRSM.DP1.00006.001.001.000.030.THRPRE_30min.2020-01.basic.20201016T010605Z.csv
NEON.D07.GRSM.DP1.00006.001.000.060.030.SECPRE_30min.2020-02.basic.20201016T010212Z.csv,NEON.D07.GRSM.DP1.00006.001.001.000.030.THRPRE_30min.2020-02.basic.20201016T010212Z.csv
NEON.D07.GRSM.DP1.00006.001.000.060.030.SECPRE_30min.2020-03.basic.20200704T042127Z.csv,NEON.D07.GRSM.DP1.00006.001.001.000.030.THRPRE_30min.2020-03.basic.20200704T042127Z.csv
NEON.D07.GRSM.DP1.00006.001.000.060.030.SECPRE_30min.2020-04.basic.20200703T230833Z.csv,NEON.D07.GRSM.DP1.00006.001.001.000.030.THRPRE_30min.2020-04.basic.20200703T230833Z.csv
NEON.D07.GRSM.DP1.00006.001.000.060.030.SECPRE_30min.2020-05.basic.20200703T231605Z.csv,NEON.D07.GRSM.DP1.00006.001.001.000.030.THRPRE_30min.2020-05.basic.20200703T231605Z.csv
NEON.D07.GRSM.DP1.00006.001.000.060.030.SECPRE_30min.2020-06.basic.20200728T150057Z.csv,NEON.D07.GRSM.DP1.00006.001.001.000.030.THRPRE_30min.2020-06.basic.20200728T150057Z.csv
NEON.D07.GRSM.DP1.00006.001.000.060.030.SECPRE_30min.2020-07.basic.20200803T202623Z.csv,NEON.D07.GRSM.DP1.00006.001.001.000.030.THRPRE_30min.2020-07.basic.20200803T202623Z.csv
NEON.D07.GRSM.DP1.00006.001.000.060.030.SECPRE_30min.2020-08.basic.20200902T130117Z.csv,NEON.D07.GRSM.DP1.00006.001.001.000.030.THRPRE_30min.2020-08.basic.20200902T130117Z.csv
NEON.D07.GRSM.DP1.00006.001.000.060.030.SECPRE_30min.2020-09.basic.20201006T173749Z.csv,NEON.D07.GRSM.DP1.00006.001.001.000.030.THRPRE_30min.2020-09.basic.20201006T173749Z.csv
NEON.D07.GRSM.DP1.00006.001.000.060.030.SECPRE_30min.2020-10.basic.20210324T151102Z.csv,NEON.D07.GRSM.DP1.00006.001.001.000.030.THRPRE_30min.2020-10.basic.20210324T151102Z.csv
NEON.D07.GRSM.DP1.00006.001.000.060.030.SECPRE_30min.2020-11.basic.20210324T160443Z.csv,NEON.D07.GRSM.DP1.00006.001.001.000.030.THRPRE_30min.2020-11.basic.20210324T160443Z.csv
NEON.D07.GRSM.DP1.00006.001.000.060.030.SECPRE_30min.2020-12.basic.20210324T150848Z.csv,NEON.D07.GRSM.DP1.00006.001.001.000.030.THRPRE_30min.2020-12.basic.20210324T150848Z.csv
NEON.D07.MLBS.DP1.00006.001.000.060.030.SECPRE_30min.2020-01.basic.20201016T005241Z.csv,NEON.D07.MLBS.DP1.00006.001.001.000.030.THRPRE_30min.2020-01.basic.20201016T005241Z.csv
NEON.D07.MLBS.DP1.00006.001.000.060.030.SECPRE_30min.2020-02.basic.20201016T005615Z.csv,NEON.D07.MLBS.DP1.00006.001.001.000.030.THRPRE_30min.2020-02.basic.20201016T005615Z.csv
NEON.D07.MLBS.DP1.00006.001.000.060.030.SECPRE_30min.2020-03.basic.20200704T023018Z.csv,NEON.D07.MLBS.DP1.00006.001.001.000.030.THRPRE_30min.2020-03.basic.20200704T023018Z.csv
NEON.D07.MLBS.DP1.00006.001.000.060.030.SECPRE_30min.2020-04.basic.20200703T224510Z.csv,NEON.D07.MLBS.DP1.00006.001.001.000.030.THRPRE_30min.2020-04.basic.20200703T224510Z.csv
NEON.D07.MLBS.DP1.00006.001.000.060.030.SECPRE_30min.2020-05.basic.20200703T235719Z.csv,NEON.D07.MLBS.DP1.00006.001.001.000.030.THRPRE_30min.2020-05.basic.20200703T235719Z.csv
NEON.D07.MLBS.DP1.00006.001.000.060.030.SECPRE_30min.2020-06.basic.20200728T150028Z.csv,NEON.D07.MLBS.DP1.00006.001.001.000.030.THRPRE_30min.2020-06.basic.20200728T150028Z.csv
NEON.D07.MLBS.DP1.00006.001.000.060.030.SECPRE_30min.2020-07.basic.20200803T173021Z.csv,NEON.D07.MLBS.DP1.00006.001.001.000.030.THRPRE_30min.2020-07.basic.20200803T173021Z.csv
NEON.D07.MLBS.DP1.00006.001.000.060.030.SECPRE_30min.2020-08.basic.20200902T150428Z.csv,NEON.D07.MLBS.DP1.00006.001.002.000.030.THRPRE_30min.2020-08.basic.20200902T150428Z.csv
NEON.D07.MLBS.DP1.00006.001.000.060.030.SECPRE_30min.2020-09.basic.20201211T164133Z.csv,NEON.D07.MLBS.DP1.00006.001.001.000.030.THRPRE_30min.2020-09.basic.20201211T164133Z.csv
NEON.D07.MLBS.DP1.00006.001.000.060.030.SECPRE_30min.2020-10.basic.20210319T165148Z.csv,NEON.D07.MLBS.DP1.00006.001.001.000.030.THRPRE_30min.2020-10.basic.20210319T165148Z.csv
NEON.D07.MLBS.DP1.00006.001.000.060.030.SECPRE_30min.2020-11.basic.20210319T165917Z.csv,NEON.D07.MLBS.DP1.00006.001.001.000.030.THRPRE_30min.2020-11.basic.20210319T165917Z.csv
NEON.D07.MLBS.DP1.00006.001.000.060.030.SECPRE_30min.2020-12.basic.20210319T165647Z.csv,NEON.D07.MLBS.DP1.00006.001.001.000.030.THRPRE_30min.2020-12.basic.20210319T165647Z.csv
NEON.D07.ORNL.DP1.00006.001.000.060.030.SECPRE_30min.2020-01.basic.20201016T011110Z.csv,NEON.D07.ORNL.DP1.00006.001.001.000.030.THRPRE_30min.2020-01.basic.20201016T011110Z.csv
NEON.D07.ORNL.DP1.00006.001.000.060.030.SECPRE_30min.2020-02.basic.20201016T010437Z.csv,NEON.D07.ORNL.DP1.00006.001.001.000.030.THRPRE_30min.2020-02.basic.20201016T010437Z.csv
NEON.D07.ORNL.DP1.00006.001.000.060.030.SECPRE_30min.2020-03.basic.20200704T054837Z.csv,NEON.D07.ORNL.DP1.00006.001.001.000.030.THRPRE_30min.2020-03.basic.20200704T054837Z.csv
NEON.D07.ORNL.DP1.00006.001.000.060.030.SECPRE_30min.2020-04.basic.20200704T005021Z.csv,NEON.D07.ORNL.DP1.00006.001.001.000.030.THRPRE_30min.2020-04.basic.20200704T005021Z.csv
NEON.D07.ORNL.DP1.00006.001.000.060.030.SECPRE_30min.2020-05.basic.20200704T005651Z.csv,NEON.D07.ORNL.DP1.00006.001.001.000.030.THRPRE_30min.2020-05.basic.20200704T005651Z.csv
NEON.D07.ORNL.DP1.00006.001.000.060.030.SECPRE_30min.2020-06.basic.20200728T150049Z.csv,NEON.D07.ORNL.DP1.00006.001.001.000.030.THRPRE_30min.2020-06.basic.20200728T150049Z.csv
NEON.D07.ORNL.DP1.00006.001.000.060.030.SECPRE_30min.2020-07.basic.20200803T193145Z.csv,NEON.D07.ORNL.DP1.00006.001.001.000.030.THRPRE_30min.2020-07.basic.20200803T193145Z.csv
NEON.D07.ORNL.DP1.00006.001.000.060.030.SECPRE_30min.2020-08.basic.20200902T143047Z.csv,NEON.D07.ORNL.DP1.00006.001.001.000.030.THRPRE_30min.2020-08.basic.20200902T143047Z.csv
NEON.D07.ORNL.DP1.00006.001.000.060.030.SECPRE_30min.2020-09.basic.20201006T180007Z.csv,NEON.D07.ORNL.DP1.00006.001.001.000.030.THRPRE_30min.2020-09.basic.20201006T180007Z.csv
NEON.D07.ORNL.DP1.00006.001.000.060.030.SECPRE_30min.2020-10.basic.20210319T165708Z.csv,NEON.D07.ORNL.DP1.00006.001.001.000.030.THRPRE_30min.2020-10.basic.20210319T165708Z.csv
NEON.D07.ORNL.DP1.00006.001.000.060.030.SECPRE_30min.2020-11.basic.20210319T165658Z.csv,NEON.D07.ORNL.DP1.00006.001.001.000.030.THRPRE_30min.2020-11.basic.20210319T165658Z.csv
NEON.D07.ORNL.DP1.00006.001.000.060.030.SECPRE_30min.2020-12.basic.20210319T183727Z.csv,NEON.D07.ORNL.DP1.00006.001.001.000.030.THRPRE_30min.2020-12.basic.20210319T183727Z.csv
NEON.D08.DELA.DP1.00006.001.000.060.030.SECPRE_30min.2020-01.basic.20201228T154557Z.csv,NEON.D08.DELA.DP1.00006.001.001.000.030.THRPRE_30min.2020-01.basic.20201228T154557Z.csv
NEON.D08.DELA.DP1.00006.001.000.060.030.SECPRE_30min.2020-02.basic.20201228T154556Z.csv,NEON.D08.DELA.DP1.00006.001.001.000.030.THRPRE_30min.2020-02.basic.20201228T154556Z.csv
NEON.D08.DELA.DP1.00006.001.000.060.030.SECPRE_30min.2020-03.basic.20201228T154557Z.csv,NEON.D08.DELA.DP1.00006.001.001.000.030.THRPRE_30min.2020-03.basic.20201228T154557Z.csv
NEON.D08.DELA.DP1.00006.001.000.060.030.SECPRE_30min.2020-04.basic.20201228T154617Z.csv,NEON.D08.DELA.DP1.00006.001.001.000.030.THRPRE_30min.2020-04.basic.20201228T154617Z.csv
NEON.D08.DELA.DP1.00006.001.000.060.030.SECPRE_30min.2020-05.basic.20201228T154615Z.csv,NEON.D08.DELA.DP1.00006.001.001.000.030.THRPRE_30min.2020-05.basic.20201228T154615Z.csv
NEON.D08.DELA.DP1.00006.001.000.060.030.SECPRE_30min.2020-06.basic.20201228T154612Z.csv,NEON.D08.DELA.DP1.00006.001.001.000.030.THRPRE_30min.2020-06.basic.20201228T154612Z.csv
NEON.D08.DELA.DP1.00006.001.000.060.030.SECPRE_30min.2020-07.basic.20201228T154611Z.csv,NEON.D08.DELA.DP1.00006.001.001.000.030.THRPRE_30min.2020-07.basic.20201228T154611Z.csv
NEON.D08.DELA.DP1.00006.001.000.060.030.SECPRE_30min.2020-08.basic.20201228T154610Z.csv,NEON.D08.DELA.DP1.00006.001.001.000.030.THRPRE_30min.2020-08.basic.20201228T154610Z.csv
NEON.D08.DELA.DP1.00006.001.000.060.030.SECPRE_30min.2020-09.basic.20201228T154612Z.csv,NEON.D08.DELA.DP1.00006.001.001.000.030.THRPRE_30min.2020-09.basic.20201228T154612Z.csv
NEON.D08.DELA.DP1.00006.001.000.060.030.SECPRE_30min.2020-10.basic.20210319T165012Z.csv,NEON.D08.DELA.DP1.00006.001.001.000.030.THRPRE_30min.2020-10.basic.20210319T165012Z.csv
NEON.D08.DELA.DP1.00006.001.000.060.030.SECPRE_30min.2020-11.basic.20210319T165232Z.csv,NEON.D08.DELA.DP1.00006.001.001.000.030.THRPRE_30min.2020-11.basic.20210319T165232Z.csv
NEON.D08.DELA.DP1.00006.001.000.060.030.SECPRE_30min.2020-12.basic.20210319T165124Z.csv,NEON.D08.DELA.DP1.00006.001.001.000.030.THRPRE_30min.2020-12.basic.20210319T165124Z.csv
NEON.D08.LENO.DP1.00006.001.000.060.030.SECPRE_30min.2020-01.basic.20201228T154722Z.csv,NEON.D08.LENO.DP1.00006.001.001.000.030.THRPRE_30min.2020-01.basic.20201228T154722Z.csv
NEON.D08.LENO.DP1.00006.001.000.060.030.SECPRE_30min.2020-02.basic.20201228T154716Z.csv,NEON.D08.LENO.DP1.00006.001.001.000.030.THRPRE_30min.2020-02.basic.20201228T154716Z.csv
NEON.D08.LENO.DP1.00006.001.000.060.030.SECPRE_30min.2020-03.basic.20201228T154716Z.csv,NEON.D08.LENO.DP1.00006.001.001.000.030.THRPRE_30min.2020-03.basic.20201228T154716Z.csv
NEON.D08.LENO.DP1.00006.001.000.060.030.SECPRE_30min.2020-04.basic.20201228T154726Z.csv,NEON.D08.LENO.DP1.00006.001.001.000.030.THRPRE_30min.2020-04.basic.20201228T154726Z.csv
NEON.D08.LENO.DP1.00006.001.000.060.030.SECPRE_30min.2020-05.basic.20201228T154730Z.csv,NEON.D08.LENO.DP1.00006.001.001.000.030.THRPRE_30min.2020-05.basic.20201228T154730Z.csv
NEON.D08.LENO.DP1.00006.001.000.060.030.SECPRE_30min.2020-06.basic.20201228T154717Z.csv,NEON.D08.LENO.DP1.00006.001.001.000.030.THRPRE_30min.2020-06.basic.20201228T154717Z.csv
NEON.D08.LENO.DP1.00006.001.000.060.030.SECPRE_30min.2020-07.basic.20201228T154720Z.csv,NEON.D08.LENO.DP1.00006.001.001.000.030.THRPRE_30min.2020-07.basic.20201228T154720Z.csv
NEON.D08.LENO.DP1.00006.001.000.060.030.SECPRE_30min.2020-08.basic.20201228T154728Z.csv,NEON.D08.LENO.DP1.00006.001.001.000.030.THRPRE_30min.2020-08.basic.20201228T154728Z.csv
NEON.D08.LENO.DP1.00006.001.000.060.030.SECPRE_30min.2020-09.basic.20201228T154732Z.csv,NEON.D08.LENO.DP1.00006.001.001.000.030.THRPRE_30min.2020-09.basic.20201228T154732Z.csv
NEON.D08.LENO.DP1.00006.001.000.060.030.SECPRE_30min.2020-10.basic.20210319T165901Z.csv,NEON.D08.LENO.DP1.00006.001.001.000.030.THRPRE_30min.2020-10.basic.20210319T165901Z.csv
NEON.D08.LENO.DP1.00006.001.000.060.030.SECPRE_30min.2020-11.basic.20210315T173648Z.csv,NEON.D08.LENO.DP1.00006.001.001.000.030.THRPRE_30min.2020-11.basic.20210315T173648Z.csv
NEON.D08.LENO.DP1.00006.001.000.060.030.SECPRE_30min.2020-12.basic.20210315T171603Z.csv,NEON.D08.LENO.DP1.00006.001.001.000.030.THRPRE_30min.2020-12.basic.20210315T171603Z.csv
NEON.D08.TALL.DP1.00006.001.000.050.030.SECPRE_30min.2020-01.basic.20201016T005300Z.csv,NEON.D08.TALL.DP1.00006.001.001.000.030.THRPRE_30min.2020-01.basic.20201016T005300Z.csv
NEON.D08.TALL.DP1.00006.001.000.050.030.SECPRE_30min.2020-02.basic.20201016T005237Z.csv,NEON.D08.TALL.DP1.00006.001.001.000.030.THRPRE_30min.2020-02.basic.20201016T005237Z.csv
NEON.D08.TALL.DP1.00006.001.000.050.030.SECPRE_30min.2020-03.basic.20200704T025000Z.csv,NEON.D08.TALL.DP1.00006.001.001.000.030.THRPRE_30min.2020-03.basic.20200704T025000Z.csv
NEON.D08.TALL.DP1.00006.001.000.050.030.SECPRE_30min.2020-04.basic.20200703T214150Z.csv,NEON.D08.TALL.DP1.00006.001.001.000.030.THRPRE_30min.2020-04.basic.20200703T214150Z.csv
NEON.D08.TALL.DP1.00006.001.000.050.030.SECPRE_30min.2020-05.basic.20200703T202242Z.csv,NEON.D08.TALL.DP1.00006.001.001.000.030.THRPRE_30min.2020-05.basic.20200703T202242Z.csv
NEON.D08.TALL.DP1.00006.001.000.050.030.SECPRE_30min.2020-06.basic.20200728T150212Z.csv,NEON.D08.TALL.DP1.00006.001.001.000.030.THRPRE_30min.2020-06.basic.20200728T150212Z.csv
NEON.D08.TALL.DP1.00006.001.000.050.030.SECPRE_30min.2020-07.basic.20200817T145525Z.csv,NEON.D08.TALL.DP1.00006.001.001.000.030.THRPRE_30min.2020-07.basic.20200817T145525Z.csv
NEON.D08.TALL.DP1.00006.001.000.050.030.SECPRE_30min.2020-08.basic.20200902T142034Z.csv,NEON.D08.TALL.DP1.00006.001.001.000.030.THRPRE_30min.2020-08.basic.20200902T142034Z.csv
NEON.D08.TALL.DP1.00006.001.000.050.030.SECPRE_30min.2020-09.basic.20201006T171549Z.csv,NEON.D08.TALL.DP1.00006.001.001.000.030.THRPRE_30min.2020-09.basic.20201006T171549Z.csv
NEON.D08.TALL.DP1.00006.001.000.050.030.SECPRE_30min.2020-10.basic.20210319T183852Z.csv,NEON.D08.TALL.DP1.00006.001.001.000.030.THRPRE_30min.2020-10.basic.20210319T183852Z.csv
NEON.D08.TALL.DP1.00006.001.000.050.030.SECPRE_30min.2020-11.basic.20210319T183824Z.csv,NEON.D08.TALL.DP1.00006.001.001.000.030.THRPRE_30min.2020-11.basic.20210319T183824Z.csv
NEON.D08.TALL.DP1.00006.001.000.050.030.SECPRE_30min.2020-12.basic.20210319T183844Z.csv,NEON.D08.TALL.DP1.00006.001.001.000.030.THRPRE_30min.2020-12.basic.20210319T183844Z.csv
NEON.D10.RMNP.DP1.00006.001.000.050.030.SECPRE_30min.2020-01.basic.20201016T010511Z.csv,NEON.D10.RMNP.DP1.00006.001.001.000.030.THRPRE_30min.2020-01.basic.20201016T010511Z.csv
NEON.D10.RMNP.DP1.00006.001.000.050.030.SECPRE_30min.2020-02.basic.20201016T005252Z.csv,NEON.D10.RMNP.DP1.00006.001.001.000.030.THRPRE_30min.2020-02.basic.20201016T005252Z.csv
NEON.D10.RMNP.DP1.00006.001.000.050.030.SECPRE_30min.2020-03.basic.20200704T023528Z.csv,NEON.D10.RMNP.DP1.00006.001.001.000.030.THRPRE_30min.2020-03.basic.20200704T023528Z.csv
NEON.D10.RMNP.DP1.00006.001.000.050.030.SECPRE_30min.2020-04.basic.20200703T225013Z.csv,NEON.D10.RMNP.DP1.00006.001.001.000.030.THRPRE_30min.2020-04.basic.20200703T225013Z.csv
NEON.D10.RMNP.DP1.00006.001.000.050.030.SECPRE_30min.2020-05.basic.20200704T000250Z.csv,NEON.D10.RMNP.DP1.00006.001.001.000.030.THRPRE_30min.2020-05.basic.20200704T000250Z.csv
NEON.D10.RMNP.DP1.00006.001.000.050.030.SECPRE_30min.2020-06.basic.20200911T231520Z.csv,NEON.D10.RMNP.DP1.00006.001.001.000.030.THRPRE_30min.2020-06.basic.20200911T231520Z.csv
NEON.D10.RMNP.DP1.00006.001.000.050.030.SECPRE_30min.2020-07.basic.20200911T231520Z.csv,NEON.D10.RMNP.DP1.00006.001.001.000.030.THRPRE_30min.2020-07.basic.20200911T231520Z.csv
NEON.D10.RMNP.DP1.00006.001.000.050.030.SECPRE_30min.2020-08.basic.20200911T231521Z.csv,NEON.D10.RMNP.DP1.00006.001.001.000.030.THRPRE_30min.2020-08.basic.20200911T231521Z.csv
NEON.D10.RMNP.DP1.00006.001.000.050.030.SECPRE_30min.2020-09.basic.20201006T174034Z.csv,NEON.D10.RMNP.DP1.00006.001.001.000.030.THRPRE_30min.2020-09.basic.20201006T174034Z.csv
NEON.D10.RMNP.DP1.00006.001.000.050.030.SECPRE_30min.2020-10.basic.20210513T203643Z.csv,NEON.D10.RMNP.DP1.00006.001.001.000.030.THRPRE_30min.2020-10.basic.20210513T203643Z.csv
NEON.D10.RMNP.DP1.00006.001.000.050.030.SECPRE_30min.2020-11.basic.20210513T203648Z.csv,NEON.D10.RMNP.DP1.00006.001.001.000.030.THRPRE_30min.2020-11.basic.20210513T203648Z.csv
